Unnamed: 0,catid,id,subcatid,value
1066,3,1717570,2,"UNIQ FEATURES * Approx 100sq.yd. Undivided land share for each flat. * 3 side open area for each flat with decent distant from the adjacent block * Only two flats for each floor with 11ft.corridor separating each. * Video door phone / Video Calling bell<br/><br/><table><tr><td style=""font-weight: bold; padding-right: 15px;"">City Area:</strong></td><td></td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Address:</strong></td><td></td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Floor Number:</strong></td><td></td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Postcode:</strong></td> <td>94087</td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Neighborhood:</strong></td> <td></td></tr><tr></tr><tr> <td style=""font-weight: bold; padding-right: 15px;"">Floor Area:</strong></td> <td> 2300 </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Plot Area:</strong></td> <td>  </td> </tr> <tr></tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Rooms:</strong></td> <td> 3 </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Bathrooms:</strong></td> <td> 3 </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Parking:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Is Furnished:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Condition:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Is New:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Year:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Orientation:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Foreclosure:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Virtual Tour:</strong></td> <td>  </td> </tr> <tr></tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Agency:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">By Owner:</strong></td> <td>  </td> </tr> </table>"
43210,3,1717492,2,"Virtual Tour Movies/Pictures: www.circlepix.com/home/AA9QC6. Not Short Sale! Country Living at its Best! 4,181 Heated SF, 5,705 Total SF, 5 BR plus Bonus Rm, 3.5 BA, 3 Car Garage Home w/Screened Lanai/Pool & Spa, Situated on a 3.25 Acre Lot w/Pond in the"
43326,3,1717608,51,"Huge 5 bedroom appartment/backyard/2 bathrooms/entertainnment room  , for rent by owner excellent location huge about 4000 sq. Feet 5 bedroom appartment on 2 levels 2 bathroo"
42735,3,1717017,2,"EZshowings.com is the top rated &quot;FSBO&quot; or &quot;for sale by owner&quot; real estate web-site. We present the most efficient and easiest way of selling, renting and buying houses online. Please visit us at httpezshowings.com"
42284,3,1716566,2,"Corner Lot Monteritz Subdivision, Phase 2 (going to Magtuod Road) lot 1 blk 36 598sq.m corner lot 7M Clean Title"
42488,3,1716770,2,"This home is 4,068 square feet with 5 bedrooms and 3 bathrooms. Full bedroom and bathroom downstairs. Large Bedrooms with Walk-in closets. Tile eat in kitchen has island with large pantry. Formal living and dining room. Spacious loft and laundry room ups"
887,3,1717391,2,"See broker remarks. Spacious, bright one bedroom, one and half baths. Marble floor throughout and carpet in the bedroom. Italian dellacasa kitchen cabinets, subzero and miele appliances. Ample balcony overlooking brickell key and intracostal from 25th flo<br/><br/><table><tr><td style=""font-weight: bold; padding-right: 15px;"">City Area:</strong></td><td></td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Address:</strong></td><td></td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Floor Number:</strong></td><td></td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Postcode:</strong></td> <td>33301</td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Neighborhood:</strong></td> <td></td></tr><tr></tr><tr> <td style=""font-weight: bold; padding-right: 15px;"">Floor Area:</strong></td> <td> 1031 </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Plot Area:</strong></td> <td>  </td> </tr> <tr></tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Rooms:</strong></td> <td> 1 </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Bathrooms:</strong></td> <td> 1 </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Parking:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Is Furnished:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Condition:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Is New:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Year:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Orientation:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Foreclosure:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Virtual Tour:</strong></td> <td>  </td> </tr> <tr></tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Agency:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">By Owner:</strong></td> <td>  </td> </tr> </table>"
814,3,1717318,2,"CARBONELL CONDO Miami 901 BRICKELL KEY BL # 1208 $720,000 Beautiful 2 bedroom and 2 bath apartment in exclusive Brickell Key with views of the water and city. Modern Italian kitchen with Miele appliances. Marble floors throughout apartment. This unit is<br/><br/><table><tr><td style=""font-weight: bold; padding-right: 15px;"">City Area:</strong></td><td></td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Address:</strong></td><td></td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Floor Number:</strong></td><td></td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Postcode:</strong></td> <td>33101</td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Neighborhood:</strong></td> <td></td></tr><tr></tr><tr> <td style=""font-weight: bold; padding-right: 15px;"">Floor Area:</strong></td> <td> 1301 </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Plot Area:</strong></td> <td>  </td> </tr> <tr></tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Rooms:</strong></td> <td> 2 </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Bathrooms:</strong></td> <td> 2 </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Parking:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Is Furnished:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Condition:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Is New:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Year:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Orientation:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Foreclosure:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Virtual Tour:</strong></td> <td>  </td> </tr> <tr></tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Agency:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">By Owner:</strong></td> <td>  </td> </tr> </table>"
53,3,1716557,51,"This is a 858 Sq. Ft., 2 Bedroom, 1 Bath, Apartment Home. Living spaces at Meridia LifeStyles are thoughtfully designed for comfort and convenience in mind, and are stylishly appointed with the kind of premium materials and finishes you won't find in any<br/><br/><table><tr><td style=""font-weight: bold; padding-right: 15px;"">City Area:</strong></td><td></td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Address:</strong></td><td></td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Floor Number:</strong></td><td></td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Postcode:</strong></td> <td>7036</td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Neighborhood:</strong></td> <td></td></tr><tr></tr><tr> <td style=""font-weight: bold; padding-right: 15px;"">Floor Area:</strong></td> <td> 858 </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Plot Area:</strong></td> <td>  </td> </tr> <tr></tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Rooms:</strong></td> <td> 2 </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Bathrooms:</strong></td> <td> 2 </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Parking:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Is Furnished:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Condition:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Is New:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Year:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Orientation:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Foreclosure:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Virtual Tour:</strong></td> <td>  </td> </tr> <tr></tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Agency:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">By Owner:</strong></td> <td>  </td> </tr> </table>"
253,3,1716757,51,"Spacious 1 bedroom in bushwick this one bedroom, located at bushwick is located in a very quiet and nice area, it includes internet • Vertical Blinds • Air Conditioning • Breakfast Bar • Cable Ready • Carpeted Floors • Ceiling Fan(s) • Cozy Gas Fireplace •<br/><br/><table><tr><td style=""font-weight: bold; padding-right: 15px;"">City Area:</strong></td><td></td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Address:</strong></td><td></td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Floor Number:</strong></td><td></td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Postcode:</strong></td> <td>11201</td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Neighborhood:</strong></td> <td></td></tr><tr></tr><tr> <td style=""font-weight: bold; padding-right: 15px;"">Floor Area:</strong></td> <td> 700 </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Plot Area:</strong></td> <td>  </td> </tr> <tr></tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Rooms:</strong></td> <td> 1 </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Bathrooms:</strong></td> <td> 1 </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Parking:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Is Furnished:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Condition:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Is New:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Year:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Orientation:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Foreclosure:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Virtual Tour:</strong></td> <td>  </td> </tr> <tr></tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Agency:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">By Owner:</strong></td> <td>  </td> </tr> </table>"
42226,3,1716508,2,"If you are searching for Cordillera Ranch homes for sale, then you are at the right venue! Have a look at the Cordillera Ranch homes for sale. These properties are surely going to mesmerize you. Contact Us:- Business Name: - Hill Country Dream Team Realt"
42789,3,1717071,2,"I noticed a list of Antlerx courses where available there. If you can't dazzle them with your brilliance, baffle them with your bullshit. I keep putting this off. As counterparts say, &quot;You can't make an omelet without breaking eggs.&quot; Who better"
535,3,1717039,2,"We buy houses in 1 day! All cash offers are presented to you within 24 hours, and we take care of all loans, liens, taxes, and back payments. We buy homes in any condition, even if a foreclosure sale is scheduled. Even if you are underwater, we can help.<br/><br/><table><tr><td style=""font-weight: bold; padding-right: 15px;"">City Area:</strong></td><td></td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Address:</strong></td><td></td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Floor Number:</strong></td><td></td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Postcode:</strong></td> <td>92101</td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Neighborhood:</strong></td> <td></td></tr><tr></tr><tr> <td style=""font-weight: bold; padding-right: 15px;"">Floor Area:</strong></td> <td> 5 </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Plot Area:</strong></td> <td>  </td> </tr> <tr></tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Rooms:</strong></td> <td> 4 </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Bathrooms:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Parking:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Is Furnished:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Condition:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Is New:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Year:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Orientation:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Foreclosure:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Virtual Tour:</strong></td> <td>  </td> </tr> <tr></tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Agency:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">By Owner:</strong></td> <td>  </td> </tr> </table>"
42298,3,1716580,51,"Darling, ready to go home in the popular area of Highland Hills! This home has 3 bedrooms/2 baths, open kitchen with eating bar, granite and pantry, in-house utility and large family room right off the kitchen. There is a large master suite with separat"
923,3,1717427,2,"Miami 950 BRICKELL BAY DR # 3202 Bedrooms: 1 Full Baths: 1 Garage: 1 Square Feet: 688 Cooling: Central Cooling Complex name: The Plaza at Brickell County: Miami-Dade County Incredible bay view &quot;model&quot; apartment with all the upgrades you can ima<br/><br/><table><tr><td style=""font-weight: bold; padding-right: 15px;"">City Area:</strong></td><td></td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Address:</strong></td><td></td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Floor Number:</strong></td><td></td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Postcode:</strong></td> <td>33331</td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Neighborhood:</strong></td> <td></td></tr><tr></tr><tr> <td style=""font-weight: bold; padding-right: 15px;"">Floor Area:</strong></td> <td> 688 </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Plot Area:</strong></td> <td>  </td> </tr> <tr></tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Rooms:</strong></td> <td> 1 </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Bathrooms:</strong></td> <td> 1 </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Parking:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Is Furnished:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Condition:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Is New:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Year:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Orientation:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Foreclosure:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Virtual Tour:</strong></td> <td>  </td> </tr> <tr></tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Agency:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">By Owner:</strong></td> <td>  </td> </tr> </table>"
1014,3,1717518,2,"Updated Beach Side Apartment For Sale In Leme - Copacabana - Rio De Janeiro $269,000 Beachfront Properties and Real Estate In Brazil Invest, Relax, Rent and Retire With Us! httpwww.investmentsonthebeach.com/properties/107/updated-beach-side-apartment<br/><br/><table><tr><td style=""font-weight: bold; padding-right: 15px;"">City Area:</strong></td><td></td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Address:</strong></td><td></td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Floor Number:</strong></td><td></td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Postcode:</strong></td> <td>77077</td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Neighborhood:</strong></td> <td></td></tr><tr></tr><tr> <td style=""font-weight: bold; padding-right: 15px;"">Floor Area:</strong></td> <td> 99999 </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Plot Area:</strong></td> <td>  </td> </tr> <tr></tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Rooms:</strong></td> <td> 2 </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Bathrooms:</strong></td> <td> 1 </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Parking:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Is Furnished:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Condition:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Is New:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Year:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Orientation:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Foreclosure:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Virtual Tour:</strong></td> <td>  </td> </tr> <tr></tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Agency:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">By Owner:</strong></td> <td>  </td> </tr> </table>"
898,3,1717402,2,"Freshly painted, New Kitchen Cabinets and counter tops.Wood laminate floors in bedrooms, ceramic tile in living areas.Comunity pool and clubhouse. AS-IS with right to inspect for informational purpose only. All offers MUST provide PRE-QUAL from BANK OF AME<br/><br/><table><tr><td style=""font-weight: bold; padding-right: 15px;"">City Area:</strong></td><td></td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Address:</strong></td><td></td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Floor Number:</strong></td><td></td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Postcode:</strong></td> <td>33299</td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Neighborhood:</strong></td> <td></td></tr><tr></tr><tr> <td style=""font-weight: bold; padding-right: 15px;"">Floor Area:</strong></td> <td> 2000 </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Plot Area:</strong></td> <td>  </td> </tr> <tr></tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Rooms:</strong></td> <td> 3 </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Bathrooms:</strong></td> <td> 2 </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Parking:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Is Furnished:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Condition:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Is New:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Year:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Orientation:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Foreclosure:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Virtual Tour:</strong></td> <td>  </td> </tr> <tr></tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Agency:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">By Owner:</strong></td> <td>  </td> </tr> </table>"
43403,3,1717685,2,"Strategically located in the progressive town of Imus, Cavite. This residential, commercial and recreational estate is a self-contained community that harmonizes quiet country living with the city-like comforts and convenience provided by Cavite’s develo"
43270,3,1717552,2,"“we will lead the change of how the future politics and politicians will be in this country” sudesh aggarwal founder and leading the party more details:- httpwww. Sbparty. Org, umesh yadav, apr2011, posted id smast bhartiya party infosbparty@gmail"
1047,3,1717551,2,"No real estate agents - by owner only $255,000 - already reduced price 2 bedroom condo - 1 block from ocean - condo faces/park-like setting - 1 block from express bus to ny - parking directly across from the condo - great school system - pet friendly - m<br/><br/><table><tr><td style=""font-weight: bold; padding-right: 15px;"">City Area:</strong></td><td></td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Address:</strong></td><td></td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Floor Number:</strong></td><td>2</td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Postcode:</strong></td> <td>10307</td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Neighborhood:</strong></td> <td></td></tr><tr></tr><tr> <td style=""font-weight: bold; padding-right: 15px;"">Floor Area:</strong></td> <td> 990 </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Plot Area:</strong></td> <td>  </td> </tr> <tr></tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Rooms:</strong></td> <td> 2 </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Bathrooms:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Parking:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Is Furnished:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Condition:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Is New:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Year:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Orientation:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Foreclosure:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Virtual Tour:</strong></td> <td>  </td> </tr> <tr></tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Agency:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">By Owner:</strong></td> <td>  </td> </tr> </table>"
1042,3,1717546,51,"Smart Solutions Realty located in Winter Garden, Florida. Smart Solutions Realty is perfect for property rentals, house for rent, rental property, property to rent, homes for rent, homes rentals in Winter Garden, Florida. Lakewood Park (365 Forestway Cir<br/><br/><table><tr><td style=""font-weight: bold; padding-right: 15px;"">City Area:</strong></td><td></td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Address:</strong></td><td></td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Floor Number:</strong></td><td></td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Postcode:</strong></td> <td>34787</td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Neighborhood:</strong></td> <td></td></tr><tr></tr><tr> <td style=""font-weight: bold; padding-right: 15px;"">Floor Area:</strong></td> <td> 712 </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Plot Area:</strong></td> <td>  </td> </tr> <tr></tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Rooms:</strong></td> <td> 1 </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Bathrooms:</strong></td> <td> 1 </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Parking:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Is Furnished:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Condition:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Is New:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Year:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Orientation:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Foreclosure:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Virtual Tour:</strong></td> <td>  </td> </tr> <tr></tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">Agency:</strong></td> <td>  </td> </tr> <tr> <td style=""font-weight: bold; padding-right: 15px;"">By Owner:</strong></td> <td>  </td> </tr> </table>"
43009,3,1717291,2,"Along Sociego St. Sampaloc Manila SORREL RESIDENCES, DMCI Homes’ latest project in the heart of Manila Sampaloc, caters to this need through an upgraded lifestyle for today’s young professionals and growing families. As the industry leader in “genuine, r"
